title	sound	episodetype	episodenumber	episodedate	time	person	timestampurl	image
Mmmm NO NO NO	CarlosMatos_MmmMmmNoNoNo.mp3	H3H3Productions	2	01-23-2018	113	Carlos Matos	https://youtu.be/EhL2OWXZ26s&t=113	
THE WORLD IS NOT ANYMORE THE WAY THAT IT USED TO BE!	CarlosMatos_TheWorldIsNotTheWayItUsedToBe.mp3	H3H3Productions	2	01-23-2018	110	Carlos Matos	https://youtu.be/EhL2OWXZ26s&t=110	
What am I gonna do	CarlosMatos_WhatAmIGonnaDo.mp3	H3H3Productions	2	01-23-2018	356	Carlos Matos	https://youtu.be/EhL2OWXZ26s&t=356	
WHATSA WHATSA WHATSA WHATSA WHATS UP	CarlosMatos_WhatsUp.mp3	H3H3Productions	2	01-23-2018	44	Carlos Matos	https://youtu.be/EhL2OWXZ26s&t=44	
I think there's someone hanging right there...	LoganPaul_IThinkTheresSomeoneHangingRightThere.mp3	H3H3Productions	5	01-16-2018	0	Logan Paul	https://www.youtube.com/watch?v=N3Dlpky9ey8&t=0	
Someone save me	VinDiesel_SomeoneSaveMe.mp3	Podcast	21	08-17-2017	1317	Vin Diesel	https://youtu.be/MBZC4FxMQ_E&t=1317	
Talk to me Baby	VinDiesel_TalkToMeBaby.mp3	Podcast	21	08-17-2017	1164	Vin Diesel	https://youtu.be/MBZC4FxMQ_E&t=1164	
When did this turn into beautiful world	VinDiesel_WhenDidThisTurnIntoBeautifulWorld.mp3	Podcast	21	08-17-2017	1318	Vin Diesel	https://youtu.be/MBZC4FxMQ_E&t=1318	
Wow man	VinDiesel_WowMan.mp3	Podcast	21	08-17-2017	1192	Vin Diesel	https://youtu.be/MBZC4FxMQ_E&t=1192	
All different flavors 1	JimmieLee_AllDifferentFlavors1.mp3	Podcast	20	08-13-2017	1631	Jidion	https://youtu.be/rq8HL3jVy-M&t=1631	
Im a motha freakin blueberry	LoganPaul_ImAMotherFreakingBlueberry.mp3	H3H3Productions	3	12-09-2016	684	Logan Paul	https://youtu.be/q7Gh_-KDXAk&t=684	
Let me tell you bout banana	LoganPaul_LetMeTellYouAboutBanana.mp3	H3H3Productions	3	12-09-2016	684	Logan Paul	https://youtu.be/q7Gh_-KDXAk&t=684	
Ohoho Now Im a strawberry	LoganPaul_NowImAStrawberry.mp3	H3H3Productions	3	12-09-2016	684	Logan Paul	https://youtu.be/q7Gh_-KDXAk&t=684	
With her boob coming out	JoeySalads_WithHerBoobComingOut.mp3	EthanAndHila	3	03-07-2016	78	Joey Salads	https://youtu.be/nHHzQ8VPtAs&t=78	
Fart #1 (Just a fart)	Misc_Fart.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://www.shutterstock.com/image-vector/cute-funny-man-jumping-flying-600nw-1724667286.jpg
Fart #2 (Dry and Deep)	Misc_FartDryAndDeep.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://www.shutterstock.com/image-vector/cute-funny-man-jumping-flying-600nw-1724667286.jpg
Fart #3 (Long And Quiet)	Misc_FartLongAndQuiet.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://www.shutterstock.com/image-vector/cute-funny-man-jumping-flying-600nw-1724667286.jpg
Fart #4 (Squeak)	Misc_FartSqueak.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://www.shutterstock.com/image-vector/cute-funny-man-jumping-flying-600nw-1724667286.jpg
Fart #5 (Toot)	Misc_FartToot.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://www.shutterstock.com/image-vector/cute-funny-man-jumping-flying-600nw-1724667286.jpg
Fart #6 (Weird)	Misc_FartWeird.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://www.shutterstock.com/image-vector/cute-funny-man-jumping-flying-600nw-1724667286.jpg
Fart #7 (Wet and Disgusting)	Misc_FartWetAndDisgusting.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://www.shutterstock.com/image-vector/cute-funny-man-jumping-flying-600nw-1724667286.jpg
Fart #8 (Shitting into a metal pot)	Misc_FartEcho.mp3	Unknown	1	05-05-2015	0	Misc	https://youtu.be/zOYZ3XMGjUM&t=0	https://willoughby-ind.com/wp-content/uploads/2017/12/ETWS-1490-FM-400x400.png
Stop laughing AT SONIC	BowBlax_StopLaughingAtSonic.mp3	Unknown	1	05-05-2015	0	Bowblax	https://youtu.be/zOYZ3XMGjUM&t=0	
Im gonna cum	DonaldTrump_ImGonnaCum.mp3	Unknown	1	05-05-2015	0	Donald Trump	https://youtu.be/zOYZ3XMGjUM&t=0	
I FUCKED UP	Keemstar_IFuckedUp.mp3	Unknown	1	05-05-2015	0	Keemstar	https://youtu.be/zOYZ3XMGjUM&t=0	
I have small dick energy	AndrewTate_SmallDickEnergy.mp3	Unknown	1	05-05-2015	0	Andrew Tate	https://youtu.be/zOYZ3XMGjUM&t=0	
I smoke marijuana so I dont beat my wife and children	DanaWhite_ISmokeSoIDontBeatMyWifeAndChildren.mp3	Unknown	1	05-05-2015	0	Dana White	https://youtu.be/zOYZ3XMGjUM&t=0	
Bye Bye	DonaldTrump_ByeBye.mp3	Unknown	1	05-05-2015	0	Donald Trump	https://youtu.be/zOYZ3XMGjUM&t=0	
Okaaaay	DonaldTrump_Okaaaay.mp3	Unknown	1	05-05-2015	0	Donald Trump	https://youtu.be/zOYZ3XMGjUM&t=0	
Congrachulations!	Drake_Congratulations.mp3	Unknown	1	05-05-2015	0	Drake	https://youtu.be/zOYZ3XMGjUM&t=0	
Im SorrEeey!	Drake_ImSorry.mp3	Unknown	1	05-05-2015	0	Drake	https://youtu.be/zOYZ3XMGjUM&t=0	
I need a max wynn.	Drake_INeedTheMaxWin.mp3	Unknown	1	05-05-2015	0	Drake	https://youtu.be/zOYZ3XMGjUM&t=0	
Ohhhh my Gohhhd!	Drake_OhMyGod.mp3	Unknown	1	05-05-2015	0	Drake	https://youtu.be/zOYZ3XMGjUM&t=0	
Blew my tits right off my fat body	Ethan_BlewMyTits.mp3	Unknown	1	05-05-2015	0	Ethan	https://youtu.be/zOYZ3XMGjUM&t=0	
WOAAAAAAH	Ethan_WOOOOAAAAH.mp3	Unknown	1	05-05-2015	0	Ethan	https://youtu.be/zOYZ3XMGjUM&t=0	
CRACKA	HasanPiker_Cracka.mp3	Unknown	1	05-05-2015	0	Hasan Piker	https://youtu.be/zOYZ3XMGjUM&t=0	
What a fucking piece of shit dude	HasanPiker_WhatAFuckingPieceOfShit.mp3	Unknown	1	05-05-2015	0	Hasan Piker	https://youtu.be/zOYZ3XMGjUM&t=0	
Lets google some Isis videos	Hila_LetsGoogleSomeISISVideos.mp3	Unknown	1	05-05-2015	0	Hila	https://youtu.be/zOYZ3XMGjUM&t=0	
Hilas Ricegum laugh	Hila_RiceGumLaugh.mp3	Unknown	1	05-05-2015	0	Hila	https://youtu.be/zOYZ3XMGjUM&t=0	
What up big pimps	Hila_WhatUpBigPimps.mp3	Unknown	1	05-05-2015	0	Hila	https://youtu.be/zOYZ3XMGjUM&t=0	
Youre in the wrong street cuz	Hila_WrongStreetCuz.mp3	Unknown	1	05-05-2015	0	Hila	https://youtu.be/zOYZ3XMGjUM&t=0	
Gotcha hat	JakePaul_GotchaHat.mp3	Unknown	1	05-05-2015	0	Jake Paul	https://youtu.be/zOYZ3XMGjUM&t=0	
Wow sister shnapped	JamesCharles_SisterSnapped.mp3	Unknown	1	05-05-2015	0	James Charles	https://youtu.be/zOYZ3XMGjUM&t=0	
Ah	JaredLeto_Ah.mp3	Unknown	1	05-05-2015	0	Jared Leto	https://youtu.be/zOYZ3XMGjUM&t=0	
I would call that uh false advertising	JaRule_IWouldCallThatFalseAdvertising.mp3	Unknown	1	05-05-2015	0	Ja Rule	https://youtu.be/zOYZ3XMGjUM&t=0	
I would call that uh FRAUD	JaRule_IWouldCallThatFraud.mp3	Unknown	1	05-05-2015	0	Ja Rule	https://youtu.be/zOYZ3XMGjUM&t=0	
Thats FRAUD	JaRule_ThatsFraud.mp3	Unknown	1	05-05-2015	0	Ja Rule	https://youtu.be/zOYZ3XMGjUM&t=0	
Thats not fraud	JaRule_ThatsNotFraud.mp3	Unknown	1	05-05-2015	0	Ja Rule	https://youtu.be/zOYZ3XMGjUM&t=0	
BETA	JesseLeePeterson_BETA.mp3	Unknown	1	05-05-2015	0	Jesse Lee Peterson	https://youtu.be/zOYZ3XMGjUM&t=0	
From death to life	KennethCopeland_FromDeathToLife.mp3	Unknown	1	05-05-2015	0	Kenneth Copeland	https://youtu.be/zOYZ3XMGjUM&t=0	
Hah Hah	KennethCopeland_HaaaHaaa.mp3	Unknown	1	05-05-2015	0	Kenneth Copeland	https://youtu.be/zOYZ3XMGjUM&t=0	
*BONK*	Misc_BonkNoise.mp3	Unknown	1	05-05-2015	0		https://youtu.be/zOYZ3XMGjUM&t=0	
Bruh.	Misc_Bruh.mp3	Unknown	1	05-05-2015	0		https://youtu.be/zOYZ3XMGjUM&t=0	
HES STEALING IT	Misc_HesStealingIt.mp3	Unknown	1	05-05-2015	0		https://youtu.be/zOYZ3XMGjUM&t=0	
Ladies and gentleman we are all deomstic terrorists	Misc_LadiesAndGentlemenWeAreAllDomesticTerrorists.mp3	Unknown	1	05-05-2015	0		https://youtu.be/zOYZ3XMGjUM&t=0	
Something is about to bust	Misc_SomethingIsAboutToBust.mp3	Unknown	1	05-05-2015	0		https://youtu.be/zOYZ3XMGjUM&t=0	
SUP SUP SUP SUP SUP SUP SUP	PhillyD_supsupsupsup.mp3	Unknown	1	05-05-2015	0	Philip Defranco	https://youtu.be/zOYZ3XMGjUM&t=0	
Its not your fault	RobinWilliams_ItsNotYourFault.mp3	Unknown	1	05-05-2015	0	Robin Williams	https://youtu.be/zOYZ3XMGjUM&t=0	
Vladamir Putin	StevenSeagal_VladamirPutin.mp3	Unknown	1	05-05-2015	0	Steven Seagal	https://youtu.be/zOYZ3XMGjUM&t=0	
Fuck you AB	TrishaPaytas_FuckYouAB.mp3	Unknown	1	05-05-2015	0	Trisha Paytas	https://youtu.be/zOYZ3XMGjUM&t=0	
Im blowin out my voice talking in this stupid mic!	Trump_BlowinOutMyVoiceTalkingToThisStupidMic.mp3	Unknown	1	05-05-2015	0	Donald Trump	https://youtu.be/zOYZ3XMGjUM&t=0	
This is the worst microphone I think Ive ever had.	Trump_ThisIsTheWorstMicrophoneIveEverHad.mp3	Unknown	1	05-05-2015	0	Donald Trump	https://youtu.be/zOYZ3XMGjUM&t=0	
This is the worst mic Ive ever had	Trump_WorstMicIveEverHad.mp3	Unknown	1	05-05-2015	0	Donald Trump	https://youtu.be/zOYZ3XMGjUM&t=0	
I guess I did something to piss of the Instagram God	TrumpJr_IGuessIDidSomethingToPissOfTheInstagramGods.mp3	Unknown	1	05-05-2015	0	Trump Jr	https://youtu.be/zOYZ3XMGjUM&t=0	
Just watching my algorithms get crushed	TrumpJr_JustWatchingMyAlgorithmsGetCrushed.mp3	Unknown	1	05-05-2015	0	Trump Jr	https://youtu.be/zOYZ3XMGjUM&t=0	
Fried Chicken Wednesday	UncleGabe_FriedChickenWednesdays.mp3	Unknown	1	05-05-2015	0	Uncle Gabe	https://youtu.be/zOYZ3XMGjUM&t=0	
Its Friday baby	UncleGabe_ItsFridayBabyFUCK.mp3	Unknown	1	05-05-2015	0	Uncle Gabe	https://youtu.be/zOYZ3XMGjUM&t=0	
Joe Biden Wake Up	Wali_JoeBidenWakeUp.mp3	Unknown	1	05-05-2015	0	Mohammad Rajab Wali	https://youtu.be/zOYZ3XMGjUM&t=0	
mmm-m-mm-m-mm-mm-m	WendyWilliams_MmMmMmMmMmM.mp3	Unknown	1	05-05-2015	0	Wendy Williams	https://youtu.be/zOYZ3XMGjUM&t=0	
Keep fucking my my wifes mouth Im going to okay	WillSmith_KeepFuckingMyWifesMouth.mp3	Unknown	1	05-05-2015	0	Will Smith	https://youtu.be/zOYZ3XMGjUM&t=0	
Mom I wanna vape	Trump_MomIWannaVape.mp3	Unknown	1	05-05-2015	0	Donald Trump	https://youtu.be/zOYZ3XMGjUM&t=0	
